文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数,赞赏数,视频数,音频数
2023-03-08 09:15:39,打完HPV疫苗，还要做宫颈癌筛查吗？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652217254&idx=1&sn=cbc40973074466125d3a1ea75a55325d&chksm=881d4c174035ec2172c316e2ad4a45326034a39ce710884f88471c92e523523d5f0be7e2d477&scene=27#wechat_redirect,每一个年纪，，都是恰到好处的你,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18w81YGggAI3iakSXlXISdo3AvKyic8QIkib8SPaYZFGP1RU9UBCprEGJaLd37Hy1OqHdH2N5WSlUOU8A/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,285,1134,70,0,0,0
2023-03-07 20:30:37,发现息肉，离癌有多远？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652217247&idx=1&sn=a0ce4391e45024157235d4aa25ed2514&chksm=8d184527e491ee1ad1b895a7128f76de2c1956ea235c053e66fdef752b9e73bdf37982609192&scene=27#wechat_redirect,别人：脱光衣服称体重，，我：割完息肉再上称,知妹,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18x3ibGxfjrlibux44dZvkmtf3WBATuTNdfPaV9LvkOKVoic53MOwSTY9LPA1v0FqUibzm1M6lIdwcovuA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,329,832,72,0,0,0
2023-03-07 15:59:41,心梗发作5大先兆，大多和电视剧里演的不一样！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652217139&idx=1&sn=480f48ebe56745a12ca80570167c927d&chksm=21b44d83ec99eeb60dcf4dfd72a2b32ed13cd06ba754b5d5c73bb5efd30ee2bf91193a797976&scene=27#wechat_redirect,全是狠活，，没有废话,京医通,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18z4omw0e7libjicxvew6rRwyhVWa6Ztt6lF1LBfkWz1Tg6YvWiac4azs7xcyDLjFY264YE5dScfWA3BA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,461,987,92,0,0,0
2023-03-07 08:49:07,儿童牙齿龋坏一大半，是先治疗还是等换牙？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652217126&idx=1&sn=30084eb491be725b58441ffbda3e27d3&chksm=099c0dd6e095eca1ee813b3f94ee21f98732ec650f78995e241431b2e70223797cf7939ce249&scene=27#wechat_redirect,必推家族群，，能减少很多争吵,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18z4omw0e7libjicxvew6rRwyhwE5KsNqnA0onDRQt6uO35u2Wc79FKpH2DLLe1En8DCtlRZiaUSyzMQQ/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,254,688,86,0,0,0
2023-03-06 20:34:50,女子大姨妈连来7年，竟是太胖惹的祸！小心4种“胖”出来的妇科病,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652217116&idx=1&sn=f64cc82703284d70b0fadb80da910bb6&chksm=a83d05e4483de493c409c7ef0f76338d22e273bb8842a8bc8816ecd570d4ded278a8961bab83&scene=27#wechat_redirect,未婚未孕，切子宫保命,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xo9fOUiafO600icSnqqmic83ZkHxlbHXwWWz27veSK0Ce2q2nq6KR4wmHjjic0afEic9fRRKdGqNBKHgg/0?wx_fmt=png,否,1,否,中国,广东,100001,187,531,52,0,0,0
2023-03-06 16:29:58,3月起，深圳又多22个儿童用药和7个罕见病药可刷医保,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216946&idx=1&sn=56be2f82c6b0a52bffe7d61d24d72900&chksm=16bd4dc34431edf56c405ce3e7868f019492f6b22e8db1c85901e72c2cfb50c5fcbf65eecbcd&scene=27#wechat_redirect,普通人，，有了更多的选择,,https://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xM6TBYBDHwZiby2gDtk67qUZxOhpPjsU94DiasY43s1pP0KgeAB23VroNM23L6D2r09hu3fdEyrFPQ/0?wx_fmt=png,否,1,否,中国,广东,100001,128,333,62,0,0,0
2023-03-06 09:20:28,得了慢性荨麻疹，需要忌口吗？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216902&idx=1&sn=566025e7bce9f38c9e1066f734c2744a&chksm=9f3404be483dedc1402c7b57bfa3e1ad865cfa9eec5e238c8fc3b471cf1f19223836543b3fbb&scene=27#wechat_redirect,半夜被痒醒，谁懂,窦侠,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18x3ibGxfjrlibux44dZvkmtf30iaDUT7A2QibHZVkvkFFYtK7kmHWxGukaht1K2VvumdwSyCZuuKTol5A/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,276,728,82,0,0,0
2023-03-05 17:21:28,关系再好，也不能说的5句话,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216890&idx=1&sn=e6a322d3f9914f5795819091b0b80660&chksm=b61d1ddbe095e5b51496122cac853cc8a1c99a0a0de0238e950fd304aa8287bdd636d052c856&scene=27#wechat_redirect,解决问题,我是徐慢慢,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zPdqIssf3gnAdM14Yy3TLPsrK2a2ssp8jibAGiaic6dDrwwl1CWL59LeNyWHAXruN24Ciat6KTnRL6mg/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,1263,2917,90,0,0,0
2023-03-05 09:31:45,减肥，竟然也会饿出“脂肪肝”,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216756&idx=1&sn=0d68d88e832e81d006620b1279409718&chksm=be154e05e095e63bb53f008964471bf57b5691d29d9d6f2ed9d607a4109836ffd374644722e8&scene=27#wechat_redirect,体检后，，只剩穷和脂肪肝,深小卫,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zPdqIssf3gnAdM14Yy3TLP9PfxGbmtENzrJQQImWWkZ7YthTeS5ibPNE87ohbO511YT2YA48iaUpyw/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,408,1180,91,0,0,0
2023-03-04 17:00:13,身体里最沉默的器官，生死时刻为了你而放弃自己,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216745&idx=1&sn=51928e621aa69d1285108ffd638dbf46&chksm=b61d4f194431e6267b31ed704922a50d3736caf75839f4985ae526a16e998b668afa40d275a0&scene=27#wechat_redirect,不要失去才懂得珍惜,腾讯医典,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xHxTAmbT3Lottut5iaaUqqZcno8Zq5vV7WCQlUBBNf0DDjfX5KexNzdB5TgZOkDvdibPKfkVoxiczhg/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,1047,3100,88,0,0,0
2023-03-04 09:05:52,5mm以下的肺磨玻璃结节，要手术切掉吗？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216705&idx=1&sn=e201654a2bf7d10fb1e4c5f703f47364&chksm=963d0f71681de40c3d42a19a953138cb92fd12d22e621d455ce9d6d2074c182273888bc54bec&scene=27#wechat_redirect,很内向……，，只敢给深小卫点星标,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xHxTAmbT3Lottut5iaaUqqZQwvLCxOHzVGAwNzuv3DDMa5YCM4TSuYoXXsL4SvjojHETUGz5DfgVw/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,325,897,78,0,0,0
2023-03-03 21:03:32,发芽的红薯、姜、洋葱，哪个不能吃？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216670&idx=1&sn=6dc5cce5a1ac49645e09ca03c41c9583&chksm=1ab11fbe4431eed9abba11fb9c27bb9b9659de58862de768e54dfa47beeacb31ab66755aee31&scene=27#wechat_redirect,生活小百科我也包下了,知妹,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xM6TBYBDHwZiby2gDtk67qUt5Aib1c5IL8f1vcxgPCUbUe0KDibasaSAYcyEicia67pdFCdnUhkLtnPnA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,439,1160,69,0,0,0
2023-03-03 15:21:40,喂！说谁“不行”呢？别以为我听不见！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216615&idx=1&sn=e48f1e85f178ea36e561ea90b9fc127b&chksm=bb10469ec4b1e6a8acb72b08efb4978ea34724d1ea1273b52fca7e773b9a2a49a40f8e8a38f6&scene=27#wechat_redirect,别急，咱是说：这些人呀，可能听力真不行——，，那个让你社死的爸爸妈妈，不管在啥场合都扯着个大嗓门，让你尴尬到无地自容；，，那个把“耳背文学”演绎得出神入化的村口大爷，你说要去拿个快递，他听成你在深圳有块地。，，是否觉得不管说几百遍，大嗓门的爸妈也不会改，跟耳背的大爷唠嗑都很无奈？其实可能是因为：他们耳朵里的世界，不像你的那样清晰。，，听力损伤越来越年轻化，有不良习惯的人，也很容易年纪轻轻就听力不行——，，那个成天戴耳机的同学；喜欢用棉签掏耳朵的室友；在公共场合大声外放视频和音乐的大哥大姐……，，听力损伤不可逆转，越早诊疗效果越好。带他们去查查听力，给身边的人一个善意提醒，再拖下去，真的不行哦~,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xM6TBYBDHwZiby2gDtk67qUOVmiaDicrP1khseKvCewQdfyVcKhTTWqXlnibE8dLf7yDDLCXQyErh2Ig/0?wx_fmt=jpeg,是,1,否,中国,广东,68557,149,388,59,0,0,0
2023-03-03 09:09:31,睡觉打呼噜，可能导致猝死,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216600&idx=1&sn=f393f030252d7cc0246ec6737da7b3dd&chksm=92390ee9e095e49502b895c3fd0fd016a1a23e3fa44fad693175bcd7724399d40d3daafef525&scene=27#wechat_redirect,命运交响曲,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xM6TBYBDHwZiby2gDtk67qUylOzBpib7xa78p6IpBkAYYRoP3CdfzoC9yO1642wcRAEedVEZHibwasg/0?wx_fmt=png,否,1,否,中国,广东,100001,293,660,55,0,0,0
2023-03-02 20:37:44,21岁血压狂飙，3年不敢生娃！一查才发现心脏这里“大缩水”,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216592&idx=1&sn=16dca3f0fa5315b736e5f8d979d83dd4&chksm=b2195fb0c0b5e49d7db815b821df727a40fa104c3ee18d2970c31cd32a5897a401736d710c43&scene=27#wechat_redirect,老公的反应，，也不像演的,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zWemO2gf4fRPZe2I5jIbTyavQzPiaEWUK7pUqviaFw2SN2XibAzHrfntXiaYH1yk2Kx2PMKqYPQCsRkA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,168,679,46,0,0,0
2023-03-02 15:57:05,孩子老是屁股痒，是不是有虫？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216501&idx=1&sn=2abb0a826b18cb2ca29d41936fe5f708&chksm=3594175c681def328fe037391a6b708de42c6f5aa9e2ae86430660595830ad322089873a6254&scene=27#wechat_redirect,辣眼睛,王素娜,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zqy0589owHjLhq6suGJ4iaQnCUn1VQGxnnMMtxlshQGSVVRgCsntDZfAvDsVAJEzaFOg5MsbNVZVw/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,193,535,70,0,0,0
2023-03-02 09:02:16,年纪轻轻，也会得“老年痴呆症”吗？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216499&idx=1&sn=787f68984cf421bf3a9a28409752d512&chksm=1dbc0e434c39ef3471d3fdba9f334a037e73722aa056239bcd25580f06a47f9f9aa107999dfd&scene=27#wechat_redirect,我怀疑我掉的不止头发，，还有智慧,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18zWemO2gf4fRPZe2I5jIbTyqD6Ivd4yngYRu2lQMUUlDCYFKVkPIWWGalvXflc3HdxO8TzDnVgHNQ/0?wx_fmt=png,否,1,否,中国,广东,100001,320,772,60,0,0,0
2023-03-01 19:56:14,“每个区至少一家中医院！”3月1日新版深圳中医药“基本法”施行,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216492&idx=1&sn=a993a5c7c8a14cf62a416d87819ee3ef&chksm=18b95f0d4035ed29613f80dd57a99081009ed2d63cd77f2cac38b5872423a7aef22c2577f1bc&scene=27#wechat_redirect,牵一“法”，动全身,深小卫,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xffsLiaL3mdJ78icBguWmrVZsYjHicqrZh8D6oDZT9aXcEscPtrfzkufaPAL2HQbmOSx2iciaempFqbCQ/0?wx_fmt=png,否,1,否,中国,广东,100001,383,1044,99,0,0,0
2023-03-01 16:38:11,趾甲长进肉里，竟和3个习惯有关,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216488&idx=1&sn=3da569ad4319669548c670c062c5bf3a&chksm=1cbd46104035ef2f47fd965378cd6bf607dc8e3f59b963c58df233d36c9eadfab3249e593ad5&scene=27#wechat_redirect,老倒霉蛋了,知妹,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xffsLiaL3mdJ78icBguWmrVZkFibicoy9luv8M1Tlo0dM9n52HDCU5xJ32eMNU3BOFr37ick3Z0ibgU5pQ/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,309,1008,78,0,0,0
2023-03-01 08:49:15,牙齿龋坏怎么办？小洞不补，大洞吃苦,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216366&idx=1&sn=f50438df6afa217e8dc8a36df44d5b5a&chksm=8c4cab59bb3b224fb0578edeeb81182d1d4116b335e5c36749a5d238611d008a21517139b2e1&scene=27#wechat_redirect,荷包跟着受苦,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xffsLiaL3mdJ78icBguWmrVZrAlQGcS2HaEerOlSsibYsfQ4QN74g66mMZxLnojKEb3BPf3ZGwyefGw/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,182,569,41,0,0,0
2023-02-28 16:26:41,长在这里的痣不能随便点！搞不好会要命,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216358&idx=1&sn=b2c304ba3309f5b7496d43a0d78746a7&chksm=8c4cab51bb3b2247e5e4fb6f9b09347504227f9db4f3a208d595c1afbb960abd9fc774ec81e6&scene=27#wechat_redirect,你掌心的痣~，我总记得在那里,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZzcs4icdUbswgCyKsRenJAlnNIHrXfN1EVIAlxhK3A6YHJ7zbJUt8WCrfUVDITE9ybIicVAvWicKCg/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,316,1165,93,0,0,0
2023-02-28 12:33:27,未发现疫情明显反弹省份！国内检出首例XBB.1.9、XBB.1.9.1和XBL变异株,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216250&idx=1&sn=ad8d295377691edd6aaf9d5eb77109c2&chksm=8c4caccdbb3b25db171d8a3331f96a49bccec24eb1f8994b49c55226733fa6be3f4b74a4d483&scene=27#wechat_redirect,人生苦忧参半，，快乐只有干饭,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZzcs4icdUbswgCyKsRenJA3p2KVHsHj91Uo2vjF0EHibOjDo554MIMXAb6iaJhuneELUIslwXBNMtQ/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,217,596,40,0,0,0
2023-02-28 07:55:09,如果深圳要出一部医疗版的《狂飙》，你觉得靠谱吗？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216233&idx=1&sn=bdea5f8ebfad0bfacd18fe3f480643b8&chksm=8c4cacdebb3b25c87017b16ac4888825cdf1bed4facd882c624b018e89478c6beee71d76d431&scene=27#wechat_redirect,意满离,深小卫,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xtPMU2HPIIYsa8aCBIBialv3sI1LuuDBR9eia5LGzooicI3zFNJSJmjXs0Hfcpvf2Q7sWYFsYiayfHvg/0?wx_fmt=png,否,1,否,中国,广东,100001,342,1299,93,0,0,0
2023-02-27 22:25:15,治癌神器“落户”深圳！最强“大脑”已装机，预计2024年可用,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652216230&idx=1&sn=e2e6ba7822b074b085b5fefdcddd84fb&chksm=8c4cacd1bb3b25c76c1c230dba645b73f74249134e1c055679c45523ace57eee43d746510fe6&scene=27#wechat_redirect,国际最尖端肿瘤放疗技术,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xtPMU2HPIIYsa8aCBIBialvSmoH7MicsYOjI5R9Fiapicc3aLicICSEsamFGDNP5ZrQ0w4WSOk3ycmh1g/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,392,1087,84,0,0,0
2023-02-27 17:27:20,水痘进入高发期！娃中招后成“花面猫”，抓紧带娃打疫苗,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215946&idx=1&sn=949bf1b91a8c79c1f02f8eb137db18e8&chksm=8c4cadfdbb3b24ebddbd32cf7a39eb420da08731111174d928e581ccad0f2196e970b8ca67d9&scene=27#wechat_redirect,老祖宗叫它“见面传”,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xtPMU2HPIIYsa8aCBIBialvnjLbOicN5XbcbOX5VSJZo0EHiaSp1SMetBYxQfd4ojUW2qaUc6hCr9jg/0?wx_fmt=png,否,1,否,中国,广东,100001,125,272,99,0,0,0
2023-02-27 08:54:37,根管治疗后，需要做牙冠来保护牙齿,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215928&idx=1&sn=26650f1214a0b91c391c364befbb2af9&chksm=8c4cad0fbb3b2419a8a9d188cbbf00f8cfd64e711861e7c2e28dd1b5d65209f85fc7e0cd578c&scene=27#wechat_redirect,难怪我牙漏风,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18xtPMU2HPIIYsa8aCBIBialvSRgEPJQy7PVTvsxia6RNqGmClsNsdAwSmF4tj0ziaI67IQB5PM8R0r0g/0?wx_fmt=png,否,1,否,中国,广东,100001,297,965,73,0,0,0
2023-02-26 17:00:42,3个坏习惯，让你的大脑一步步变笨,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215922&idx=1&sn=5298626b204524d0fdfda2881c4a03ad&chksm=8c4cad05bb3b24134542e981a335b0a0141315dfa436bd8b58314c02b64b131bff23537f0a03&scene=27#wechat_redirect,你，其实很聪明。,小乙,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xhwWjicJ3DK8Tw8thL4jib928lx79Xng03icWdS1wQdEuuXpAM5XJIOqxtgmn1vSGdBDiaXAK8jI2kBw/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,817,2652,72,0,0,0
2023-02-26 09:00:39,失眠了，能吃安眠药吗？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215879&idx=1&sn=316fb3dcbf1ce63b16f5c0ca3ffce74f&chksm=8c4cad30bb3b2426005822ba2b428adba5973bced0fed24ba54155ba6571f62f4fe833209cbf&scene=27#wechat_redirect,可以，但...,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xhwWjicJ3DK8Tw8thL4jib924icjQQdnIkrQB2A6lSmhcqoR8UaxJibZe53fveNibEtycCJufV6Dxap1g/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,300,871,91,0,0,0
2023-02-25 17:15:22,肾好不好，低头看眼尿就知道！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215867&idx=1&sn=c993a372e610687cf9782e81b10e1c96&chksm=8c4cad4cbb3b245a9582f6bcf05900ccde3832cc772758cdb4dacb133b9fcc38bf7a2a5b46bb&scene=27#wechat_redirect,有感觉了，去趟厕所🚽,腾讯医典,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18yMXAus5SKLWysXsYXMpfmVnpiaIs4vSNcT3RSu9TUqwfan94Fm1ia3DoiaKHTfe8mfKLCZPS1kJcvPw/0?wx_fmt=png,否,1,否,中国,广东,100001,375,1344,69,0,0,0
2023-02-25 08:33:22,做梦多少不是病，而是一种生理现象,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215847&idx=1&sn=d7b90a7a2df082130d45d8e5e9d855f4&chksm=8c4cad50bb3b244692c2add0bbcd067d939bfc755f6aac44652bdc79c27b9e872fa8f3b66a45&scene=27#wechat_redirect,梦里是你，，醒来是雨,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yMXAus5SKLWysXsYXMpfmVhLcZiciaVXOLibaZ4TY2ho5dibA46rREX0Qz54XMlokFibvKz0Nhjeluoug/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,420,1301,100,0,0,0
2023-02-24 20:44:26,打呼噜不是睡得香！这4种情况可能是疾病信号,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215833&idx=1&sn=85048ba0e59ebcf40e8b3fd2cdec129f&chksm=8c4cad6ebb3b2478c53f8a84ff672f4b99dfb67e10f5a3123c2e1c9ceec961514d565f2e5574&scene=27#wechat_redirect,睡个好觉！,知妹,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJupFx59eU92TQiadULsSd4ZagiaucUG9TZCO9nkJJ7CPzyynlss9DRNCEyEGDicAv7sOCLKkIyKAVQ/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,227,563,75,0,0,0
2023-02-24 17:24:57,异地就医直接结算，能报销多少？一文说清,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215831&idx=1&sn=33ac3b3f4b21abc877ef4cb29f1e0fd0&chksm=8c4cad60bb3b2476d99a022eca5cbca68f1f445594aa1d7b907140828adf8b6e93a8f6952d09&scene=27#wechat_redirect,周五周五，，生龙活虎,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zJupFx59eU92TQiadULsSd4me5iaKwOpiae0Nic5XH3QPvFfq6c7aiazAunI9uEicJJOO2261QficJOMAWQ/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,254,547,77,0,0,0
2023-02-24 08:30:23,你的社恐，可能不是真的社恐,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215784&idx=1&sn=8c89ee52af962b236018c88da508fe9f&chksm=8c4cae9fbb3b27892a518df1a4f3c760aed8dc87f2de10c85693280225a902bf2bc7326862e2&scene=27#wechat_redirect,为什么要当面说啊？，微信说不行吗,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zbjBu1pKOeIF02Fuwq8ciceQnKAMsYfGRqT2GDhnswFenCzq2DgyBFkCSAmn2ic1lYVGmtXKHamkXg/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,491,1671,75,0,0,0
2023-02-23 22:17:46,搞不到“进口药”？这有！深圳4家医院入选“港澳药械通”,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215783&idx=1&sn=36d2dc7aaa7b6f61d873bcd74c4b34f9&chksm=8c4cae90bb3b2786abcc742b9276c24ae7b7e23f951a743d8d508143eb1aa925708964683486&scene=27#wechat_redirect,当然，希望大家都用不到,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zbjBu1pKOeIF02Fuwq8cicedzkoU4SNd4SibRrLX0uhz2dupNg6cnyEOfMWfMEjbpqeuhibn28YwXlg/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,145,329,45,0,0,0
2023-02-23 19:31:01,“我年轻，不怕！”高血压10大误区，你踩中几个？,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215774&idx=1&sn=24eafb38121bbc86f1e14f2cda591dbf&chksm=8c4caea9bb3b27bf00fc798c2e62a683e0221db5822a861a5ed0fe36d1c07e708025c3a9637e&scene=27#wechat_redirect,还想骗我多久,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18zbjBu1pKOeIF02Fuwq8cicecTuYsUzZrYazpc18zicwqSZzDxNric7kPsbdTRbtGQKXx8B1R6tGIvNg/0?wx_fmt=png,否,1,否,中国,广东,100001,258,656,79,0,0,0
2023-02-23 16:59:28,中疾控：暂未发现感染XBB.1.5后致病力增加近期发生新一轮规模流行可能性小,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215720&idx=1&sn=dc06a37eba0d9d0c62b98556f24a749b&chksm=8c4caedfbb3b27c959a9408294284c39d05b51c9cee853eed7983609e1e05949549bcb1b56c3&scene=27#wechat_redirect,又摸了一天鱼，，但还是辛苦我了,,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zbjBu1pKOeIF02Fuwq8ciceS6IUynvaibtvJGQ7Lof1icWK5D4mtt2105oFml9wcaoxdhicv4Uj4EkIA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,142,418,54,0,0,0
2023-02-23 09:12:29,脖子后面的“富贵包”，可能比你想象中的危险,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215683&idx=1&sn=d7b5dd40f6035631908a49cdc5080bd9&chksm=8c4caef4bb3b27e2153b4ec1131c25bc43ba0b4542567edaffc901d0955e9fdddb208ee9d8f5&scene=27#wechat_redirect,每天顶个大西瓜什么感觉,,http://mmbiz.qpic.cn/mmbiz_png/N5niatN9B18zbjBu1pKOeIF02Fuwq8ciceu3ialJS85JRcXQRy1KtayEsZia8YQ6eu2GicoRU9aOJma4KSzbAKCMyVg/0?wx_fmt=png,否,1,否,中国,广东,100001,514,1532,66,0,0,0
2023-02-22 20:24:56,真爱的7个特征,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215671&idx=1&sn=c9bb8e418a4bf8f4ca46d968fcd6a58d&chksm=8c4cae00bb3b27169c0c61bc740e7da66196219854205695bba01224d339ad6809befe706581&scene=27#wechat_redirect,深拥，比什么都温暖,简单心理,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xicGiaTrcFSLaBCjv1uSz18ckYCuvtsut0KiafYMUK97qhVkl3UzcRH1ibvwtVka5cUg4SDPM3fgQRDA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,1812,5079,79,0,0,0
2023-02-22 15:42:12,睡觉流口水别大意，当心这4种病,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652215657&idx=1&sn=5c6d836cbebbbc9b5e06054d3df42d54&chksm=8c4cae1ebb3b27081913832b2ac0c1a959050c52d8c1cbc828f7a241ea6ecd0c9a46ad7318e2&scene=27#wechat_redirect,浅浅水一篇摸鱼帖,知妹,https://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18xicGiaTrcFSLaBCjv1uSz18cuic9FxIDJLKmN5eztYicVicD6AiaefuwP0r1ocfL1bIcwcRlD4QfyZFibwA/0?wx_fmt=jpeg,否,1,否,中国,广东,100001,252,756,78,0,0,0
